-9.210340371976181828e+00 -2.451778100265631721e+01
-9.209148413723049487e+00 -2.451305604073088773e+01
-9.207956455469915369e+00 -2.450833108014501960e+01
-9.206764497216783028e+00 -2.450360612090348766e+01
-9.205572538963650686e+00 -2.449888116301107388e+01
-9.204380580710516568e+00 -2.449415620647255665e+01
-9.203188622457384227e+00 -2.448943125129271792e+01
-9.201996664204250109e+00 -2.448470629747633254e+01
-9.200804705951117768e+00 -2.447998134502818246e+01
-9.199612747697983650e+00 -2.447525639395304253e+01
-9.198420789444851309e+00 -2.447053144425569471e+01
-9.197228831191717191e+00 -2.446580649594091028e+01
-9.196036872938584850e+00 -2.446108154901348186e+01
-9.194844914685452508e+00 -2.445635660347817364e+01
-9.193652956432318391e+00 -2.445163165933977822e+01
-9.192460998179186049e+00 -2.444690671660307046e+01
-9.191269039926051931e+00 -2.444218177527281810e+01
-9.190077081672919590e+00 -2.443745683535381019e+01
-9.188885123419785472e+00 -2.443273189685082514e+01
-9.187693165166653131e+00 -2.442800695976864134e+01
-9.186501206913519013e+00 -2.442328202411203364e+01
-9.185309248660386672e+00 -2.441855708988578755e+01
-9.184117290407252554e+00 -2.441383215709445409e+01
-9.182925332154120213e+00 -2.440910722574121294e+01
-9.181733373900986095e+00 -2.440438229582864693e+01
-9.180541415647853754e+00 -2.439965736735936019e+01
-9.179349457394721412e+00 -2.439493244033595332e+01
-9.178157499141587294e+00 -2.439020751476101623e+01
-9.176965540888454953e+00 -2.438548259063715662e+01
-9.175773582635320835e+00 -2.438075766796696442e+01
-9.174581624382188494e+00 -2.437603274675304377e+01
-9.173389666129054376e+00 -2.437130782699799170e+01
-9.172197707875922035e+00 -2.436658290870440169e+01
-9.171005749622787917e+00 -2.436185799187487788e+01
-9.169813791369655576e+00 -2.435713307651201376e+01
-9.168621833116521458e+00 -2.435240816261840990e+01
-9.167429874863389117e+00 -2.434768325019665625e+01
-9.166237916610256775e+00 -2.434295833924936758e+01
-9.165045958357122657e+00 -2.433823342977912674e+01
-9.163854000103990316e+00 -2.433350852178853430e+01
-9.162662041850856198e+00 -2.432878361528019440e+01
-9.161470083597723857e+00 -2.432405871025670052e+01
-9.160278125344589739e+00 -2.431933380672064970e+01
-9.159086167091457398e+00 -2.431460890467464608e+01
-9.157894208838323280e+00 -2.430988400412128314e+01
-9.156702250585190939e+00 -2.430515910506315791e+01
-9.155510292332058597e+00 -2.430043420750286742e+01
-9.154318334078924480e+00 -2.429570931144301227e+01
-9.153126375825792138e+00 -2.429098441688619303e+01
-9.151934417572658020e+00 -2.428625952383500319e+01
-9.150742459319525679e+00 -2.428153463229203624e+01
-9.149550501066391561e+00 -2.427680974225991051e+01
-9.148358542813259220e+00 -2.427208485374119462e+01
-9.147166584560125102e+00 -2.426735996673851048e+01
-9.145974626306992761e+00 -2.426263508125444446e+01
-9.144782668053858643e+00 -2.425791019729159714e+01
-9.143590709800726302e+00 -2.425318531485257267e+01
-9.142398751547592184e+00 -2.424846043393995387e+01
-9.141206793294459843e+00 -2.424373555455635199e+01
-9.140014835041327501e+00 -2.423901067670436049e+01
-9.138822876788193383e+00 -2.423428580038657998e+01
-9.137630918535061042e+00 -2.422956092560560037e+01
-9.136438960281926924e+00 -2.422483605236403292e+01
-9.135247002028794583e+00 -2.422011118066445690e+01
