-4.000000000000000000e+00 -1.064793699796601523e+01
-3.999482339108005213e+00 -1.064588497307459924e+01
-3.998964678216010427e+00 -1.064383294876494546e+01
-3.998447017324015640e+00 -1.064178092503913042e+01
-3.997929356432020853e+00 -1.063972890189923071e+01
-3.997411695540026066e+00 -1.063767687934731931e+01
-3.996894034648031280e+00 -1.063562485738547458e+01
-3.996376373756036493e+00 -1.063357283601577130e+01
-3.995858712864041706e+00 -1.063152081524028425e+01
-3.995341051972046920e+00 -1.062946879506108822e+01
-3.994823391080052133e+00 -1.062741677548025976e+01
-3.994305730188057346e+00 -1.062536475649987189e+01
-3.993788069296063004e+00 -1.062331273812200294e+01
-3.993270408404067773e+00 -1.062126072034872593e+01
-3.992752747512073430e+00 -1.061920870318211918e+01
-3.992235086620078643e+00 -1.061715668662425749e+01
-3.991717425728083857e+00 -1.061510467067721208e+01
-3.991199764836089070e+00 -1.061305265534306308e+01
-3.990682103944094283e+00 -1.061100064062388526e+01
-3.990164443052099497e+00 -1.060894862652175163e+01
-3.989646782160104710e+00 -1.060689661303873876e+01
-3.989129121268109923e+00 -1.060484460017692498e+01
-3.988611460376115136e+00 -1.060279258793828561e+01
-3.988093799484120350e+00 -1.060074057632420086e+01
-3.987576138592125563e+00 -1.059868856533579340e+01
-3.987058477700130776e+00 -1.059663655497419477e+01
-3.986540816808135990e+00 -1.059458454524053472e+01
-3.986023155916141203e+00 -1.059253253613593415e+01
-3.985505495024146416e+00 -1.059048052766153170e+01
-3.984987834132151630e+00 -1.058842851981844646e+01
-3.984470173240156843e+00 -1.058637651260781354e+01
-3.983952512348162056e+00 -1.058432450603075914e+01
-3.983434851456167269e+00 -1.058227250008840947e+01
-3.982917190564172483e+00 -1.058022049478189430e+01
-3.982399529672177696e+00 -1.057816849011234339e+01
-3.981881868780182909e+00 -1.057611648608088295e+01
-3.981364207888188567e+00 -1.057406448268863919e+01
-3.980846546996193780e+00 -1.057201247993674720e+01
-3.980328886104198993e+00 -1.056996047782632964e+01
-3.979811225212204207e+00 -1.056790847635851449e+01
-3.979293564320209420e+00 -1.056585647553443508e+01
-3.978775903428214633e+00 -1.056380447535521405e+01
-3.978258242536219846e+00 -1.056175247582198296e+01
-3.977740581644225060e+00 -1.055970047693586800e+01
-3.977222920752230273e+00 -1.055764847869800249e+01
-3.976705259860235486e+00 -1.055559648110950732e+01
-3.976187598968240700e+00 -1.055354448417151580e+01
-3.975669938076245913e+00 -1.055149248788515415e+01
-3.975152277184251126e+00 -1.054944049225155389e+01
-3.974634616292256339e+00 -1.054738849727183769e+01
-3.974116955400261553e+00 -1.054533650294713709e+01
-3.973599294508266766e+00 -1.054328450927858363e+01
-3.973081633616271979e+00 -1.054123251626729818e+01
-3.972563972724277193e+00 -1.053918052391441584e+01
-3.972046311832282406e+00 -1.053712853222106283e+01
-3.971528650940287619e+00 -1.053507654118836356e+01
-3.971010990048292832e+00 -1.053302455081745315e+01
