-4.200000000000000178e+00 -1.144680581333722280e+01
-4.199379937993799494e+00 -1.144434633239006871e+01
-4.198759875987598811e+00 -1.144188685178010978e+01
-4.198139813981398127e+00 -1.143942737150815070e+01
-4.197519751975197444e+00 -1.143696789157500326e+01
-4.196899689968996761e+00 -1.143450841198147394e+01
-4.196279627962796077e+00 -1.143204893272837097e+01
-4.195659565956595394e+00 -1.142958945381650437e+01
-4.195039503950395599e+00 -1.142712997524668239e+01
-4.194419441944194915e+00 -1.142467049701970794e+01
-4.193799379937994232e+00 -1.142221101913639458e+01
-4.193179317931793548e+00 -1.141975154159754702e+01
-4.192559255925592865e+00 -1.141729206440397526e+01
-4.191939193919392181e+00 -1.141483258755648933e+01
-4.191319131913191498e+00 -1.141237311105589569e+01
-4.190699069906990815e+00 -1.140991363490299904e+01
-4.190079007900790131e+00 -1.140745415909861471e+01
-4.189458945894589448e+00 -1.140499468364354385e+01
-4.188838883888388764e+00 -1.140253520853860003e+01
-4.188218821882188081e+00 -1.140007573378458972e+01
-4.187598759875987398e+00 -1.139761625938231937e+01
-4.186978697869786714e+00 -1.139515678533259901e+01
-4.186358635863586919e+00 -1.139269731163624044e+01
-4.185738573857386235e+00 -1.139023783829404479e+01
-4.185118511851185552e+00 -1.138777836530682208e+01
-4.184498449844984869e+00 -1.138531889267538233e+01
-4.183878387838784185e+00 -1.138285942040053378e+01
-4.183258325832583502e+00 -1.138039994848308289e+01
-4.182638263826382818e+00 -1.137794047692383970e+01
-4.182018201820182135e+00 -1.137548100572375631e+01
-4.181398139813981452e+00 -1.137302153488409218e+01
-4.180778077807780768e+00 -1.137056206440614936e+01
-4.180158015801580085e+00 -1.136810259429123171e+01
-4.179537953795379401e+00 -1.136564312454064130e+01
-4.178917891789178718e+00 -1.136318365515567841e+01
-4.178297829782978035e+00 -1.136072418613764334e+01
-4.177677767776778239e+00 -1.135826471748784883e+01
-4.177057705770577556e+00 -1.135580524920758272e+01
-4.176437643764376872e+00 -1.135334578129815242e+01
-4.175817581758176189e+00 -1.135088631376086177e+01
-4.175197519751975506e+00 -1.134842684659701284e+01
